Name,Amount
MAX HELMER CONSTRUCTION LTD.,"116,078 "
MAXIMUM EXPRESS & FREIGHT LTD.,"240,908 "
MAXIMUS BC HEALTH INC.,"62,371,509 "
MAXIMUS CANADA EMPLOYMENT SERVICES INC.,"325,285 "
MAXWELL CLAIMS SERVICES INC.,"92,955 "
"MAXWELL, SCOTT D","43,481 "
MAXXAM ANALYTICS INTERNATIONAL CORPORATION,"239,338 "
MAYNE ISLAND IMPROVEMENT DISTRICT,"2,987,969 "
"MAYNER, LINDA L","67,122 "
MBC SUMMERLAND NURSERY LTD.,"2,174,447 "
MCCALL ENGINEERING LTD.,"716,558 "
MCCALL MANAGEMENT LTD.,"77,920 "
MCCARTHY TETRAULT LLP,"2,326,443 "
"MCCLARTY, BROCK","37,205 "
MCCOLL FORESTRY LTD.,"30,849 "
MCCONNAN BION O'CONNOR & PETERSON,"811,488 "
"MCCOOL, CAROLYN","36,109 "
MCCORDICK GLOVE & SAFETY INC.,"106,320 "
"MCCRUM, CHRIS","35,973 "
MCDERMOTT CONSULTING INC.,"31,713 "
MCDERMOTT FARMS LTD.,"72,503 "
MCDONALD & ROSS CONST. LTD.,"135,228 "
"MCDOWELL, LORI E","32,313 "
"MCDOWELL, ROBERT G","33,888 "
MCEACHERN HARRIS & WATKINS,"223,851 "
MCELHANNEY ASSOCIATES LAND SURVEYING LTD.,"481,102 "
MCELHANNEY CONSULTING SERVICES LTD.,"10,602,922 "
MCELHANNEY ENGINEERING SERVICES LTD.,"343,254 "
MCETHIER DEVELOPMENTS LTD.,"128,130 "
"MCFARLAND, FRANCIS JOSEPH","129,164 "
"MCFARLAND, WILLIAM JEFFREY","100,461 "
MCGRATH CONTRACTING LTD.,"220,277 "
MCIS LANGUAGE SERVICES,"202,069 "
MCKESSON DISTRIBUTION PARTNERS,"25,033 "
MCKESSON PHARMACEUTICAL,"2,278,381 "
"MCKINNON, GIL D","505,366 "
MCLACHLAN BROWN ANDERSON,"26,736 "
MCLARTY WOLF,"68,844 "
MCLEAN & ARMSTRONG LLP IN TRUST,"658,000 "
"MCLEAN, MARILYN KAY","48,430 "
"MCLENNAN, BRUCE","31,868 "
MCLEOD HAMP DEVELOPMENTS LTD.,"183,123 "
MCMILLAN LLP,"253,467 "
"MCNENEY, MARY–ANNE","31,800 "
MCPHERSON FUNERAL SERVICE LTD,"36,904 "
MDB INSIGHT INC.,"83,475 "
MEAD JOHNSON NUTRITION (CANADA) CO.,"199,224 "
MEADOW CREEK CEDAR LTD.,"160,000 "
MEADOW GREEN FARMS LTD.,"33,767 "
MECHANICAL SIMULATION CORP,"26,591 "
MEDI EXPRESS,"86,742 "
MEDICAL ASSESSMENT REIMBURSEMENT,"81,492 "
MEDICAL MART SUPPLIES (WEST) LTD,"991,008 "
MEDISERVE PARAMEDICAL SERVICES,"56,544 "
MEDIX HOLDINGS LTD.,"78,047 "
"MEDLINE CANADA, CORPORATION","87,647 "
MEIDINGER ECOLOGICAL CONSULTANTS LTD.,"31,710 "
MELCOR REIT LIMITED PARTNERSHIP,"215,098 "
MERCEDES–BENZ CANADA INC.,"60,997 "
MERCER (CANADA) LIMITED,"248,477 "
MERCURY REFRIGERATION PRODUCTS AND SERVICES LTD.,"35,264 "
MERGER CONTRACTING LTD.,"224,385 "
MERIDIAN FOREST SERVICES LTD.,"1,070,143 "
MERIDIAN R.V. MFG. LTD.,"40,920 "
MERRILL CORPORATION CANADA,"28,376 "
MERVILLE FIRE PROTECTION DISTRICT,"215,829 "
"MERZ, DAVID L","32,443 "
METASPHERE CONSULTING INC.,"147,368 "
METIS COMMUNITY SERVICES SOCIETY OF BC,"45,800 "
METIS PROVINCIAL COUNCIL OF BRITISH COLUMBIA,"200,000 "
METRO MOTORS LTD.,"1,051,864 "
METRO MOVING & STORAGE 2006 LTD.,"30,301 "
METRO PARKING LTD.,"47,270 "
"METZGER, GLORIA","72,118 "
"MEYER ZU ERPEN & ASSOCIATES, INC.","41,813 "
"MEYERS, LARRY","39,998 "
MEZIADIN JUNCTION LIMITED PARTNERSHIP,"27,199 "
MFR RESOLUTIONS CONSULTING CORP.,"51,771 "
MIBAR LOGGING LTD.,"37,690 "
MICHAEL CULLEN GEOTECHNICAL LTD.,"243,707 "
MICHAEL GREEN ARCHITECTURE INC.,"25,183 "
MICHAEL TAMMEN LAW CORPORATION,"115,152 "
"MICHNICK, STEPHEN","50,268 "
MICROSERVE BUSINESS COMPUTER SERVICES,"2,695,614 "
MICROSOFT CANADA CO.,"39,936 "
MICROSOFT CANADA INC.,"261,402 "
MICROSOFT CORPORATION,"741,862 "
"MICROSOFT LICENSING, GP","329,991 "
MICROSTRATEGY SERVICES CORP.,"224,688 "
MID–CITY INVESTMENTS LTD. & 561748 B.C. LTD.,"137,816 "
"MIDDELBURG, BERT ALEXANDER","73,500 "
MID–WEST EXCAVATING LTD.,"769,260 "
MIERAU CONSTRUCTION LTD.,"73,899 "
MIGHTY WHITE DOLOMITE LTD.,"43,497 "
MIHIS SILVICULTURE CONTRACTING,"384,021 "
"MIHIS, PETRU VIOREL & MIHIS, VASILE & MIHIS, VLADUT IONUC","362,108 "
MIKE ANDREWS TRUCKING LTD.,"207,302 "
MIKE JENNINGS CONSULTING,"712,174 "
MIKERRI FARMS LTD.,"26,185 "
"MIKITUK, SPENCER","29,372 "
MILESTONE FABRICATION,"32,995 "
MILESTONE PROPERTY SERVICES LTD.,"83,294 "
MILIEU CHILDREN & FAMILY SERVICES INC.,"103,997 "
MILL BAY FIRE PROTECTION DISTRICT,"582,700 "
MILLENNIA RESEARCH LIMITED,"50,899 "
MILLENNIUM CITY MALLS INC.,"118,170 "
MILLER CAPILANO MAINTENANCE CORPORATION,"69,853 "
MILLER SPRINGS LTD.,"415,109 "
MILLER THOMSON LLP,"232,585 "
"MILLER, GEORGE C","28,176 "
"MILLER, ROBIN J","26,653 "
"MILLS, SIMON","41,591 "
MILTON'S MOVERS,"65,987 "
MILWEST HOLDINGS LTD.,"74,831 "
MINING INNOVATION REHABILITATION & APPLIED RESEARCH CORP,"25,000 "
MINISTER OF FINANCE OF BC,"390,213 "
MINISTER OF FINANCE OF NEW BRUNSWICK,"72,361 "
MINISTER OF FINANCE OF ONTARIO,"3,093,731 "
MINISTER OF FINANCE OF SASKATCHEWAN,"158,084 "
"MINISTER OF FINANCE, ENERGY AND MUNICIPAL AFFAIRS","29,641 "
MISSION SEARCH & RESCUE SOCIETY,"35,973 "
MISTY ISLES ECONOMIC DEVELOPMENT SOCIETY,"146,290 "
MITCHELL PRESS LIMITED,"199,675 "
MLA LTD DISBURSEMENT ACCOUNT,"113,730 "
MMM GEOMATICS BC,"42,740 "
MMM GROUP LIMITED,"5,935,079 "
MMPOWER CONSULTING INC.,"28,350 "
MNP LLP,"1,827,745 "
MOBILELINE SYSTEMS LTD.,"209,017 "
MOBILSHRED INC.,"64,869 "
MOBIUS CONSULTING LTD.,"27,984 "
"MODAHL, ALFRED R","153,701 "
"MODUS PLANNING, DESIGN & ENGAGEMENT INC","35,908 "
"MOLNAR, GERRY","70,636 "
MONAGHAN ENGINEERING AND CONSULTING LTD.,"117,367 "
MONARCH RESOURCE CONSULTANTS LTD.,"92,316 "
MONASHEE SURVEYING AND GEOMATICS,"55,503 "
MONITOR 24–7 INC,"166,932 "
MONK OFFICE SUPPLY LTD.,"83,348 "
MONSTRA HOLDINGS LTD.,"57,629 "
MONTANE ENVIRONMENTAL SERVICES LTD.,"27,922 "
MONTANE FOREST CONSULTANTS LTD.,"470,547 "
MONTANE RESOURCE MANAGEMENT INC.,"401,047 "
"MOODY'S ANALYTICS, INC.","57,006 "
MOODY'S CANADA INC,"235,800 "
MOORE CANADA CORPORATION,"108,646 "
MOOSE MOUNTAIN TECHNICAL SERVICES,"48,028 "
MORELLI CHERTKOW LLP,"57,562 "
MORELLI CHERTKOW LLP IN TRUST,"252,028 "
"MORGAN, RORY, IN TRUST","50,000 "
"MORGENSTERN, NORBERT R","34,200 "
MORGUARD CORPORATION & MCC ONTARIO LIMITED,"49,103 "
MORNET INVESTMENT MANAGEMENT LTD.,"1,350,011 "
MORRISON & ASSOCIATES,"32,167 "
MORRISON HERSHFIELD LIMITED,"272,293 "
"MORRISON, RONALD A","96,117 "
MORROW'S MOVING & STORAGE (1976) LTD.,"27,329 "
"MORTON, DAVID MICHAEL","90,628 "
MOSAIC TRANSLATION SERVICES,"157,155 "
MOSS ROCK CONSULTING INC.,"114,266 "
MOTION CANADA,"29,053 "
MOTIONRIG SYSTEMS LTD.,"54,458 "
MOUNTAIN EAGLE SECURITY (2005) LTD.,"61,848 "
MOUNTAIN FIRE PROTECTION DISTRICT,"171,925 "
MOUNTAIN ROCK STABILIZATION SERVICES INC.,"1,646,162 "
MOUNTAIN VIEW GROWERS INC.,"2,036,720 "
MOUNTAIN VIEW POULTRY LTD.,"47,881 "
MOWACHAHT/MUCHALAHT FIRST NATION,"94,120 "
MRC TOTAL BUILD LIMITED PARTNERSHIP,"3,837,954 "
MS DEVELOPMENTS INC.,"140,983 "
MSA RESEARCH INC.,"26,750 "
MT. SEYMOUR RESORTS LTD.,"601,022 "
MTS INC.,"76,839 "
MUD BAY DRILLING CO. LTD.,"144,782 "
"MUELLER, MAXIMILLIAN","82,094 "
"MULDER, ED & MULDER, HESTER","25,490 "
"MULLALY, GREG","33,547 "
MULTILINGUAL COMMUNITY INTERPRETER SERVICES (ONTARIO),"52,445 "
MUNICIPAL FINANCE AUTHORITY OF BRITISH COLUMBIA,"25,212 "
MUNRO CENTRE LTD.,"132,294 "
MURRAY & ASSOCIATES LAND SURVEYORS,"27,123 "
MURRAY JAMIESON IN TRUST,"326,119 "
"MURTAGH, JAMES","49,081 "
MUSQUEAM INDIAN BAND,"45,000 "
MUSTANG HELICOPTERS INC,"2,200,101 "
MUTSY HOLDINGS LTD.,"67,108 "
MVCC VIDEO COMMUNICATIONS CORP.,"146,701 "
MWA ENVIRONMENTAL CONSULTANTS LIMITED,"57,315 "
MYRA SYSTEMS CORP.,"45,287 "
"NACCARATO, SAVERIO, DR","32,358 "
"NADLER, PETER J","35,275 "
"NAEF, BARBARA A","27,522 "
"NAGY, EDNA CHRISTINE & NAGY, EUGENE CHARLES","32,117 "
NAHANNI CONSTRUCTION LTD.,"993,923 "
NAI – NEGOTIATION ADVICE INTERNATIONAL LTD.,"58,797 "
NAKIMU VENTURES INC.,"1,147,234 "
NAMGIS FIRST NATION,"47,087 "
NANAIMO PRECAST LIMITED,"311,721 "
NANAIMO SEARCH & RESCUE SOCIETY,"25,815 "
NANCY L. KINSMAN LAW CORPORATION,"1,391,987 "
NANWAKOLAS CARBON CREDIT LIMITED PARTNERSHIP,"1,100,991 "
NAPA AUTO PARTS,"33,350 "
NAPP ENTERPRISES LTD.,"56,490 "
NARSF PROGRAM LTD,"39,928 "
"NASH, CATHERINE JAYNE","40,752 "
NASRAM HOLDINGS LTD.,"2,113,373 "
NASSA LOGGING AND EXCAVATING CO. LTD.,"163,308 "
NATHAN FONG & ASSOCIATES,"31,517 "
NATIONAL EDUCATION CONSULTING INC.,"25,992 "
NATIONAL FIRE EQUIPMENT LIMITED,"1,128,379 "
NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,"73,955 "
NATIONAL JUDICIAL INSTITUTE,"89,417 "
NATIONAL LEASING GROUP INC.,"30,652 "
NATLIA HOLDINGS LTD.,"38,724 "
NATURE OF THINGS CONTRACTING LTD.,"131,865 "
NAVIGO CONSULTING AND COACHING INC.,"41,843 "
"NAVIUS RESEARCH, INC.","225,330 "
"NAZAROFF, TERENCE","35,054 "
NAZBEC LIMITED PARTNERSHIP,"29,979 "
NAZCA CONSULTING LTD.,"511,986 "
NAZKO ECONOMIC DEVELOPMENT CORP.,"70,181 "
NBS SAND & GRAVEL LTD.,"29,836 "
NC4 PUBLIC SECTOR LLC,"73,598 "
NECHAKO AVIATION LTD.,"26,926 "
NECHAKO ENVIRONMENT AND WATER STEWARDSHIP SOCIETY,"74,932 "
NECHAKO NORTHCOAST CONSTRUCTION TERRACE,"813,060 "
NECHAKO VALLEY SEARCH & RESCUE,"47,065 "
NEDS CREEK BLASTING LTD.,"163,601 "
NEEL–CO BUILDERS (2014) LTD.,"1,770,811 "
NEHALLISTON LOGGING,"61,487 "
NELSON KOOTENAY LAKE TOURISM SOCIETY,"282,732 "
NELSON SEARCH AND RESCUE SOCIETY,"46,300 "
"NELSON, DALE","50,253 "
"NELSON, WILLIAM RICHARD","25,946 "
NEMCO MECHANICAL SERVICES,"35,120 "
NESKONLITH INDIAN BAND,"597,589 "
NESTEL CONTRACTING LTD.,"141,237 "
NESTLE CANADA INC.,"2,487,427 "
NEUMANN LEADERSHIP,"37,077 "
NEW OAK INVESTMENTS LTD.,"173,416 "
NEWLAND ENTERPRISES LTD.,"178,348 "
NEW–LINE PRODUCTS LTD.,"35,301 "
"NEWMAN, RANDY","38,020 "
NEWTON PARK CENTRE INC.,"173,242 "
NEXEN INC.,"162,880 "
NEXT GENERATION REFORESTATION LTD.,"31,242 "
NEXTGEN INTEGRATED ENGINEERING INC.,"126,062 "
NICHOL CONSULTING INC.,"142,543 "
NICKEL'S CARTAGE CO. LTD.,"72,610 "
"NICOLL, MATTHEW ERNEST","92,042 "
"NIELSEN, ADAM JOHN","193,127 "
"NIELSEN, JANE","64,867 "
NIKON CANADA INC,"57,759 "
NILEX INC.,"32,191 "
NISGA'A VALLEY HEALTH AUTHORITY,"342,366 "
NISSAN CANADA INC.,"94,905 "
NITOR PARTNERS LLC,"421,845 "
NIXON O'BRIEN,"201,941 "
NIXON WENGER LLP,"460,517 "
NIXON WENGER LLP IN TRUST,"99,999 "
NMR RESOURCE MANAGEMENT LTD.,"47,062 "
NO JACKPOT FALLING,"88,676 "
NONA PHILLIPS FORESTRY CONSULTING,"47,240 "
NON–GOV'T EMPLOYEES TRAVEL,"65,198 "
NOOTKA REFORESTATION LTD.,"98,018 "
NORA HOLDINGS LTD.,"1,321,916 "
NORCAP ELECTRIC LTD.,"35,565 "
NORELCO INVESTMENTS AND HOLDINGS LTD.,"60,690 "
NORR ARCHITECTS PLANNERS INC.,"1,412,488 "
NORSEMAN INFORMATION SERVICES CORPORATION,"103,171 "
NORTH ASPECT CONTRACTING LTD.,"240,951 "
NORTH BY WEST,"67,124 "
NORTH CARIBOO HWY RESCUE SOCIETY,"26,285 "
NORTH CEDAR IMPROVEMENT DISTRICT,"845,909 "
NORTH ISLAND ROCKPRO INC.,"465,470 "
NORTH LAKESIDE HOLDINGS LIMITED,"927,163 "
NORTH OKANAGAN FOUNDATION FOR THE MENTALLY HANDICAPPED,"62,538 "
NORTH PEACE AIRPORT SERVICES LTD.,"25,230 "
NORTH SHORE RESCUE TEAM SOCIETY,"177,717 "
NORTH STAR DEVELOPMENTS LTD.,"110,208 "
NORTH WEST COMPANY LP,"61,738 "
NORTHERN BRITISH COLUMBIA MUSEUM ASSOCIATION,"56,448 "
NORTHERN CHERRIES INC.,"39,384 "
NORTHERN HEALTH AUTHORITY,"9,953,448 "
NORTHERN INDUSTRIES LTD.,"50,160 "
NORTHERN ROAD SERVICE LTD.,"66,834 "
NORTHERN ROCKIES REGIONAL MUNICIPALITY,"308,046 "
NORTHERN SUN DEVELOPMENTS LTD.,"34,803 "
NORTHERN THUNDERBIRD AIR INC.,"39,089 "
NORTHEY LAKE FARMS LTD.,"48,302 "
NORTHLAND CHRYSLER JEEP DODGE,"28,104 "
NORTHLAND FIRST AID INC.,"68,958 "
NORTHLAND PROPERTIES CORPORATION,"183,576 "
NORTHLEAF/SYD LP,"10,398,378 "
NORTHVIEW RESOURCE LOGISTICS LTD.,"30,639 "
NORTHWARD AIR LTD.,"46,155 "
NORTHWEST ESCAPES LTD.,"354,616 "
NORTHWEST HYDRAULIC CONSULTANTS LTD.,"967,200 "
NORTHWEST INVASIVE PLANT COUNCIL,"556,893 "
NORTHWEST PIPE COMPANY,"108,995 "
NORTHWEST TRAINING LTD.,"85,208 "
NORTHWESTEL INC.,"2,212,089 "
NORTON ROSE FULBRIGHT,"101,960 "
"NOSHAD, DAVID","49,850 "
NOVA POLE INTERNATIONAL INC.,"33,334 "
NOVAK BROS. CONTRACTING LTD.,"2,436,668 "
NOVARTIS CONSUMER HEALTH CANADA INC.,"119,952 "
NOVATRANS ENGINEERING INC.,"185,222 "
NOWOSAD & COMPANY,"52,104 "
NPC TRUST,"83,067 "
NRG RESEARCH GROUP INC.,"138,919 "
"NUDEL, FRED","36,896 "
"NUKA RESEARCH AND PLANNING GROUP, LLC","53,750 "
NULTON IRRIGATION (B.C.) LTD.,"40,119 "
NUMBER 41 MEDIA CORPORATION,"129,071 "
NUMBER 8 FREIGHT LTD.,"116,107 "
NUMBER TEN ARCHITECTURAL GROUP,"185,602 "
NUPOINT SYSTEMS INC.,"39,026 "
NUPQU DEVELOPMENT CORPORATION,"121,325 "
NUS DE ENVIRONMENTAL SERVICES LTD.,"52,198 "
NUTRICIA NORTH AMERICA INC,"963,408 "
"NUTTER, JEROME RALPH","150,850 "
NUXALK FORESTRY LIMITED PARTNERSHIP,"32,028 "
NUXALK NATION,"25,547 "
N–VISION CONSULTING INC.,"670,630 "
O.K. INDUSTRIES LTD.,"16,750,732 "
O.W. BRAISHER CONTRACTING (2000) LTD.,"57,434 "
OA SOLUTIONS (BC) INC.,"171,058 "
OAK TREE FORESTRY SERVICES LTD.,"1,012,746 "
O'BRIEN ROAD & BRIDGE MAINTENANCE LTD.,"4,423,209 "
OCEAN FALLS IMPROVEMENT DISTRICT,"90,000 "
OCEAN NETWORKS CANADA SOCIETY,"30,000 "
OCEAN PACIFIC HOTELS LTD.,"1,675,688 "
OCEAN PACIFIC MANAGEMENT LTD.,"35,028 "
OCEANVIEW HELICOPTERS LTD.,"250,405 "
OFFICE OF THE SUPERINTENDENT OF FINANCIAL INSTITUTIONS CANADA,"110,895 "
OFFSETTERS CLEAN TECHNOLOGY INC.,"136,668 "
"OGILVIE, KEITH & OGILVIE, SHELLEY","43,368 "
OGOPOGO ENVIRONMENTAL & ENGINEERING CONSULTANTS LTD.,"114,553 "
"O'HARA, LIISA A","63,932 "
OHM MEDICAL TRAINING SERVICES INC.,"52,701 "
OK EXCAVATING,"48,660 "
OKANAGAN AGGREGATES LTD.,"11,227,331 "
OKANAGAN AND SIMILKAMEEN INVASIVE SPECIES SOCIETY,"95,965 "
OKANAGAN AUTOMATION LIMITED,"54,043 "
OKANAGAN INDIAN BAND,"566,464 "
OKANAGAN LAKE CONCESSION LIMITED PARTNERSHIP,"16,943,837 "
OKANAGAN NATION ALLIANCE,"152,289 "
"OKE, GORDON L","99,750 "
OLD MASSETT VILLAGE COUNCIL,"208,874 "
OLI NIK–PIP MANAGEMENT SERVICES LTD.,"26,578 "
OLIVER FIRE PROTECTION DISTRICT,"220,500 "
OLIVER OSOYOOS SEARCH & RESCUE,"38,522 "
"OLIVER WYMAN ACTUARIAL CONSULTING, INC.","60,000 "
"OLIVER, WYMAN LIMITED","60,673 "
"OLIVOTTO, GERRARD GIUSEPPE","25,963 "
"OLLEY, MAUREEN, DR","290,257 "
"OLYNYK, STEVEN","110,422 "
OMEGA COMMUNICATIONS LTD.,"79,422 "
OMICRON ARCHITECTURE ENGINEERING CONSTRUCTION LTD.,"46,665 "
O–NETRIX SOLUTIONS INC.,"36,425 "
ONNI DEVELOPMENT (1525 BROADWAY) CORP.,"78,951 "
ONNI LLOYD AVE HOLDINGS CORP.,"241,781 "
ONSITE ENGINEERING LTD.,"423,892 "
OPEN DOOR SOCIAL SERVICES SOCIETY,"276,987 "
OPEN TEXT CORPORATION,"141,311 "
OPENROAD COMMUNICATIONS LTD.,"37,280 "
OPTIMIL MACHINERY INC.,"26,315 "
OPUS CONSULTING GROUP LTD.,"31,037 "
OPUS DAYTONKNIGHT CONSULTANTS LTD.,"66,740 "
OPUS INTERNATIONAL CONSULTANTS (CANADA) LIMITED,"868,572 "
ORACLE CANADA ULC,"8,292,675 "
ORACLE MICROSYSTEMS (B.C.) ULC,"19,439,032 "
ORCA AIRWAYS LTD.,"288,713 "
"O'REILLY, SHEILA M","30,883 "
"ORR, JAMIE","28,301 "
"ORR, JOHN M","124,601 "
"OSBORN, CARMELIA LYNN","112,116 "
OSBORNE INDUSTRIES LTD.,"76,854 "
"OSBORNE, ALAN","29,435 "
"OSLER, HOSKIN & HARCOURT LLP","39,050 "
OSOYOOS INDIAN BAND,"195,568 "
OSOYOOS RURAL FIRE PROTECTION DISTRICT,"125,900 "
OSPREY SILVICULTURE OPERATIONS LTD.,"2,560,553 "
"OUCHI, TOM","35,366 "
OVERLAND WEST FREIGHT LINES LTD.,"72,695 "
OVERLEA ENTERPRISES LTD.,"100,490 "
OXFORD PROPERTIES OFFICE HOLDINGS INC.,"157,150 "
OYEN WIGGS GREEN & MUTALA LLP,"64,809 "
P & D LOGGING LTD.,"151,517 "
P & WI HOLDING LTD.,"110,859 "
P G FLOOR FASHIONS,"71,448 "
P J S SYSTEMS INC.,"517,035 "
P3 ADVISORS INC.,"99,870 "
PA CONSULTING SERVICES LIMITED,"55,000 "
PACE GROUP COMMUNICATIONS INC.,"762,846 "
PACIFIC BLUE CROSS,"76,942,298 "
PACIFIC CENTRE FOR DISPUTE RESOLUTION INC.,"33,451 "
PACIFIC CENTRE LEASEHOLDS LIMITED,"592,445 "
PACIFIC CLIMATE IMPACTS CONSORTIUM,"104,128 "
PACIFIC COAST ARTICULATED TRUCK LTD.,"1,438,455 "
"PACIFIC COAST CO., LTD.","1,050,113 "
PACIFIC COAST INFORMATION SYSTEMS LTD.,"29,155 "
PACIFIC COAST LIFERAFT LTD.,"46,948 "
PACIFIC COAST SECURITY GROUP,"143,538 "
PACIFIC COASTAL AIRLINES LIMITED,"177,753 "
PACIFIC GATEWAY HOTEL AT VANCOUVER AIRPORT,"99,893 "
PACIFIC GEOTECH SYSTEMS LTD.,"225,580 "
PACIFIC INDUSTRIAL & MARINE LTD.,"755,580 "
PACIFIC INTEGRATED HANDLING,"33,328 "
PACIFIC LAND SERVICES LTD.,"348,710 "
PACIFIC NORTH COAST CONSULTING SERVICES,"66,389 "
PACIFIC NORTHERN GAS (N.E.) LTD.,"89,464 "
PACIFIC NORTHWEST ECONOMIC REGION,"89,175 "
PACIFIC RIM MANAGEMENT SERVICES,"161,466 "
PACIFIC SAFETY PRODUCTS INC.,"65,586 "
PACIFIC SILICA & ROCK QUARRY LTD.,"28,783 "
PACIFIC WESTERN SALES,"90,936 "
PACIFICUS BIOLOGICAL SERVICES LTD.,"66,332 "
"PADRON GARCIA, DEBRA ANNE","63,137 "
PAINTED ROCK AGGREGATES & CONTRACTING LLP,"88,338 "
"PAINTER, ROGER","44,717 "
PALADIN SECURITY GROUP LTD.,"532,142 "
PALATEE ENTERPRISES LIMITED,"50,789 "
"PANKRATZ, WERNER J, DR","60,103 "
PANORAMA CREW SERVICES INC.,"1,055,263 "
PARADE INVESTMENTS INC.,"414,763 "
PARAMOUNT FORESTRY LTD.,"293,217 "
PARC SYSTEMS INCORPORATED,"1,544,534 "
PARGAMOUR ENTERPRISES LTD.,"128,108 "
PARKDRIVE ESTATES LTD.,"59,445 "
PARKING CORPORATION OF VANCOUVER,"232,679 "
PARKSVILLE QUALICUM BEACH TOURISM ASSOCIATION,"488,738 "
PARKWOOD PLACE LTD.,"219,502 "
"PARRACK, JUDITH E","62,475 "
"PARRY, DARLENE","38,200 "
PARSNIP RIVER FORESTRY INC.,"37,889 "
PARSONS INC.,"3,030,593 "
PARTNERS REAL ESTATE INVESTMENT TRUST,"38,570 "
PARTNERSHIPS BRITISH COLUMBIA INC.,"2,349,866 "
PASTORAL DEVELOPMENTS LTD.,"332,992 "
PATHWISE SOLUTIONS INC.,"78,330 "
PATRICK RINGWOOD CORPORATION,"37,618 "
PATTEN THORNTON,"120,924 "
"PATTENAUDE, MICHAEL D","49,039 "
PATTERSON ADAMS LLP IN TRUST,"1,800,135 "
PAUL ARMSTRONG LAW CORPORATION,"286,601 "
PAYCORE ENTERPRISES LTD.,"98,621 "
PB HUGHES AND ASSOCIATES,"81,867 "
PBC HEALTH BENEFITS SOCIETY,"193,578 "
PBX ENGINEERING LTD.,"1,345,617 "
PCL CONSTRUCTORS WESTCOAST INC.,"2,952,848 "
PDX COURIER,"28,940 "
PEACE COUNTRY PETROLEUM SALES LTD.,"102,954 "
PEACE DRILLING & RESEARCH LTD.,"38,558 "
PEACE PARK MANAGEMENT,"269,770 "
PEACE RIVER REGIONAL DISTRICT,"19,438,737 "
"PEACE, RONALD","63,173 "
PEAK SOLUTIONS CONSULTING INC.,"43,860 "
PEAK TRAFFIC TECHNOLOGY LTD.,"37,060 "
PEARLMAN & LINDHOLM,"786,126 "
PEARSON ECOLOGICAL,"98,516 "
PEBBLE SYSTEMS INC.,"62,080 "
PECK AND COMPANY,"78,045 "
PEFC CANADA,"33,062 "
PEGASUS RECOVERY SOLUTIONS,"55,580 "
P'EGP'IG'LHA FORESTRY LTD.,"92,302 "
PELL OFFICE SYSTEMS LTD,"26,631 "
"PELOQUIN, LESLIE MARGARET ANNE","28,319 "
PEMBERTON HOLMES LTD.,"214,133 "
PENDER HARBOUR FIRE PROTECTION DISTRICT,"364,570 "
PENDRAY FARMS LTD.,"27,826 "
PENNER PACIFIC ADVISORY SERVICES,"28,192 "
"PENNER, PAM","32,945 "
PENSIONFUND REALTY LIMITED,"26,831 "
PENTICTON AND DISTRICT EMERGENCY PROGRAM SOCIETY,"83,851 "
PENTICTON INDIAN BAND,"1,212,615 "
PENTOKA HOLDINGS LTD.,"118,648 "
PEREGRINE VENTURES LTD.,"175,951 "
PERFECTWORLD INNOVATIONS INC.,"773,730 "
PERKINS COIE,"28,485 "
"PERON, ALAIN & BARTLETT, DONNA","28,528 "
"PERRIN, THORAU AND ASSOCIATES LTD.","329,360 "
"PERTUS, MATTHEW JOHN","46,678 "
PETER BRUCE AND ASSOCIATES,"25,200 "
PETER GRANT & ASSOCIATES IN TRUST,"380,000 "
PETER WALDMANN LAW CORPORATION IN TRUST,"130,000 "
PETER'S BROS. CONSTRUCTION LTD.,"32,642,683 "
PETERSON CONTRACTING LTD.,"203,642 "
PETERSON STARK SCOTT,"448,625 "
PETERSON STARK SCOTT IN TRUST,"150,834 "
PETROCOM CONSTRUCTION LTD.,"147,058 "
"PETTY, JORDAN D M","26,336 "
PHASE II VENTURES LTD.,"37,800 "
"PHILLIPS, DAVE & PHILLIPS, BRENDA","31,266 "
"PHILLIPS, ORLANDO","39,898 "
"PHINNEY, LYNN","124,809 "
PHOENIX EMERGENCY MANAGEMENT INC.,"95,877 "
PHYSIO–CONTROL CANADA SALES LTD.,"34,400 "
PICKSEED CANADA INC.,"26,938 "
PIDHERNY CONTRACTING LTD.,"78,660 "
PIER 10 MEDIA,"30,127 "
PIERCE LEFEBVRE CONSULTING,"34,414 "
"PIERCE, LISA DEANNE","27,773 "
"PIGHIN, DAN","62,539 "
"PIGHIN, ERNIE & PIGHIN, TONI","32,321 "
PIGHIN'S WELDING LTD.,"49,947 "
PILLDOLLA CREEK CONTRACTING LTD.,"701,129 "
"PINCOMBE, JAMIE ALLEN","46,935 "
PINCOTT CONTRACTING LTD.,"79,103 "
PINE TREE SERVICES,"70,178 "
PINTON FORREST & MADDEN GROUP INC.,"60,580 "
PIONEER FOREST CONSULTING LTD.,"124,450 "
PIONEER FUEL DELIVERY LTD.,"57,887 "
PIONEER PRECAST PRODUCTS,"1,795,146 "
PIPE & PILING SUPPLIES (B.C.) LTD.,"110,654 "
PIPER FARMS LTD.,"69,990 "
"PIPER, DELORIS","29,449 "
PIT CREW MANAGEMENT CONSULTING SERVICES PTY LTD.,"230,978 "
