Name,Amount
"FROYLAND, GRANT P","110,601"
FSR FLUVIAL SYSTEMS RESEARCH INC.,"34,645"
FTG FRASER TRANSPORTATION GROUP PARTNERSHIP,"30,584,776"
FTS FOREST TECHNOLOGY SYSTEMS LTD.,"382,999"
"FUCHS, MICHELLE B","189,398"
"FUERST, BARBARA A","143,862"
FUJITSU CONSULTING (CANADA) INC.,"12,630,096"
FULCRUM MANAGEMENT SOLUTIONS LTD.,"26,880"
FULTON & COMPANY LLP,"248,597"
FULTON & COMPANY LLP IN TRUST,"5,402,701"
FUNCTIONAL FAMILY THERAPY ASSOCIATES INC.,"32,552"
FUNK SIGNS INC.,"51,722"
FUSION PIPE SOLUTIONS INC.,"121,049"
FUSION TIMBER INC.,"95,460"
FUTURE FOREST SERVICES LTD.,"79,578"
FVB ENERGY INC.,"38,297"
FY ONE HOLDINGS LTD.,"103,685"
G & G ROOFING LTD.,"30,731"
G & L CATWORK LTD.,"46,063"
G. BAUMEISTER LTD.,"28,850"
G. P. SANDHER HOLDINGS LTD.,"199,689"
G.B.F. TECHNICAL FOREST SERVICES LTD.,"39,501"
G.C. QUEENS COURT LTD.,"80,630"
G.K. SYNERGY TRADE LTD.,"100,498"
G.R. (MAC) LIND LOGGING LTD.,"36,052"
G.R.E. CONSULTING LTD.,"70,923"
G.R.S. SALVAGE DISPOSAL,"67,145"
G.S. GISLASON & ASSOCIATES LTD.,"49,350"
G.W. LINDBERG LAND SURVEYING INC.,"130,000"
G2O SERVICES,"27,485"
GABEL HOLDINGS LTD.,"34,871"
GABES HOLDINGS 2015 INC.,"69,626"
GABRIEL ROSS CONTRACT INC.,"117,549"
GABRIOLA FIRE PROTECTION IMPROVEMENT DISTRICT,"662,480"
GAGE FOREST MANAGEMENT LTD.,"30,343"
"GALANDY, LANDIS & GALANDY, JOSEPH","31,881"
GALAXY BROADBAND COMMUNICATIONS INC.,"428,954"
"GALBRAITH, LORRI J, DR","29,506"
GALENA CONTRACTORS LTD.,"625,955"
GALL LEGGE GRANT ZWACK LLP,"769,108"
GALLANT TRUCKING (2013) LTD.,"28,103"
GAMAR LEADERSHIP GROUP LTD.,"62,426"
"GAMBLE, CAMERON","28,959"
GAMMA FOUNDRIES INC.,"25,165"
GAR CONSULTING INC.,"101,337"
GARDA CANADA SECURITY CORPORATION,"37,183"
GARDAWORLD CASH SERVICES CANADA CORPORATION,"113,032"
GARDEN BAY MARINE SERVICES LTD.,"62,977"
GARDENSTITCHES,"25,125"
"GARDNER, KEVIN","30,257"
GARFINKEL PUBLICATIONS INC.,"50,877"
GARLING OSTENSEN,"191,885"
GARNETT WILSON REALTY ADVISORS LTD,"189,481"
GARRY WOUTERS AND ASSOCIATES LTD.,"33,596"
GARTNER CANADA CO.,"2,307,364"
GARY PHILLIPS TRUCKING LTD.,"107,396"
"GASH, BRENDA","31,500"
GATEWAY LAND SERVICES LTD.,"123,984"
GATEWAY VILLAGE INVESTMENTS LTD.,"215,156"
"GAUTHIER, JANICE","200,222"
GBA ADVISORY GROUP LIMITED,"611,630"
GCR RAIL CROSSINGS,"33,767"
GDA CONTRACTING INCORPORATED,"188,640"
GDL CONSULTING INC.,"217,850"
"GEE, SUSAN","40,120"
"GEEN, DAVID & GEEN, LAURA","328,820"
"GELETTE, GARY W","30,213"
GEMINI FALLING CONTRACTORS LTD.,"816,326"
GENERAL ELECTRIC CANADA,"26,848"
GENERAL MOTORS OF CANADA COMPANY,"599,258"
GENERAL PROPERTIES LTD.,"350,085"
GENESIS SECURITY BC GROUP LTD.,"35,872"
GENTOO SYSTEMS INC.,"47,409"
GENUMARK PROMOTIONAL MERCHANDISE INC.,"402,907"
GENX SOLUTIONS,"165,386"
GEO STABILIZATION INTERNATIONAL INC.,"154,450"
GEO TECH SYSTEMS,"59,903"
GEOBRUGG NORTH AMERICA LLC,"330,213"
GEOKA RESOURCES LTD.,"157,115"
GEOMETRIX GROUP ENGINEERING LTD.,"79,344"
GEONORTH ENGINEERING LTD.,"997,148"
GEORGE THOMPSON CONTRACTING LTD.,"58,940"
GEORGIA FOREST PRODUCTS LTD.,"31,665"
GEOSYS TECHNOLOGY SOLUTIONS LTD.,"66,514"
GEOTECH DRILLING SERVICES LTD.,"341,162"
GEOTERRA INTEGRATED RESOURCE SYSTEMS LTD.,"115,335"
"GERALD W. GHIKAS LAW CORPORATION, IN TRUST","60,000"
"GERMAN, PETER","131,283"
GERRY ENNS CONTRACTING LTD.,"379,541"
GERVAIS LAW CORPORATION,"102,539"
"GERVIN, MARK","165,682"
GETSMART SOLUTIONS INC.,"146,578"
GEVITY CONSULTING INC.,"199,290"
GFL ENVIRONMENTAL INC.,"26,646"
GHD LIMITED,"93,903"
GHG ACCOUNTING SERVICES LTD.,"307,932"
"GIBNEY, RODNEY JOHN","79,823"
"GIESBRECHT, PATRICK WARD","25,988"
"GILCHRIST, ALAN","28,606"
"GILL, BALJIT","38,870"
"GILL, BALRAJ S & GILL, KULJIT KAUR","40,101"
"GILL, BHUPINDER","29,802"
"GILL, KASHMIR SINGH","72,217"
"GILL, RUSSEL","113,166"
"GILL, SUSAN J K","31,552"
"GILL, VARINDERDEEP S","36,350"
GILL–AM INVESTMENTS LTD.,"519,309"
GILLIAN DRADER & ASSOCIATES LTD.,"112,491"
GILLIES BAY IMPROVEMENT DISTRICT,"84,095"
GILMORE PROPERTY INC.,"54,037"
GIS ROUTES,"32,708"
GISCOME CONTRACTING LIMITED,"28,113"
GITANYOW HEREDITARY CHIEFS,"135,672"
GITANYOW HUWILP SOCIETY,"40,397"
GITXSAN ENVIRONMENTAL SERVICES INC.,"30,561"
GITXSAN SAFETY SERVICES INC.,"531,259"
GITXSAN TREATY SOCIETY,"26,472"
GLACIER HELICOPTERS LTD,"248,223"
GLACIER TECHNICAL SERVICES LTD.,"1,164,823"
GLEN LABBY CONTRACTING LTD.,"49,393"
GLENDALE CONTRACTING LTD.,"389,764"
GLENMORE PRINTING LTD.,"325,531"
GLENNON'S AVIATION LIMITED,"42,593"
GLENVIEW FARM LTD.,"33,238"
GLOBAL KNOWLEDGE NETWORK (CANADA) INC.,"386,658"
GLOBAL MAPPING SERVICES,"63,145"
GLOBAL TRANSFER SERVICES LTD.,"967,211"
GLOBAL VOCATIONAL SERVICES INC.,"128,861"
GLOBALSTAR CANADA SATELLITE CO.,"590,493"
"GLOCKZIN, DAVID JOHN","33,750"
GLOUCESTER DEVELOPMENTS LTD.,"78,446"
GLOVER CONTRACTING LTD.,"77,020"
GO BY BIKE BC SOCIETY,"65,000"
"GO WIRELESS, INC.","45,949"
"GODAU, JORDAN T","34,453"
"GODLONTON, LINDSAY & GODLONTON, TANNER","129,435"
"GOERTZEN, MARY ROSE","380,348"
"GOLD MEDAL SYSTEMS, INC.","60,441"
GOLDEN AND DISTRICT SEARCH AND RESCUE ASSOCIATION,"43,452"
GOLDEN BASE CONTRACTING LTD.,"79,083"
GOLDEN CROWN LAND AND INVESTMENT (VAN.) CANADA INC.,"1,070,902"
GOLDEN FIRE JUMPERS LTD.,"446,115"
GOLDEN INSTALLATIONS LTD.,"66,278"
GOLDER ASSOCIATES LTD.,"3,184,174"
GOOD INSIGHTS STRATEGY INC.,"221,913"
GOODSMITH HOLDINGS LTD.,"33,025"
GOODWIN VENTURES,"47,271"
GORDIUM ASSOCIATES (CANADA) INC.,"244,982"
GORDON FOOD SERVICE CANADA LTD.,"359,027"
GORDON PETERS LOGGING LTD.,"370,410"
GORDON RIVER CONTRACTING LTD.,"37,995"
GORDON ZWAENEPOEL BARRISTERS AND SOLICITORS,"41,182"
"GORDON, EARL ROBERT BYNG","94,637"
"GORDON, HUNTER W","178,090"
GORING QST SERVICES LTD.,"28,933"
"GORLEY, ROBERT ALAN","28,245"
GORMAN BROS. LUMBER LTD.,"55,159"
GOT WOOD CONTRACTING LTD.,"174,317"
GOTTLER BROS. TRUCKING & EXCAVATING LTD.,"25,198"
GOVERNMENT HOUSE TRUST ACCOUNT,"290,301"
GOVERNMENT OF ALBERTA,"12,518,632"
GOVERNMENT OF THE NORTHWEST TERRITORIES,"601,019"
GOVERNORS STATE UNIVERSITY,"80,196"
GOWLING WLG (CANADA) LLP,"98,149"
GOWLLAND TECHNOLOGIES LTD.,"57,750"
GRACE MEMORIAL FUNERAL HOME & CREMATORIUM LTD.,"66,705"
"GRACE, SNOWDON & TEREPOCKI LLP IN TRUST","85,000"
GRAHAM AIR LIMITED,"570,637"
GRAHAM INN,"46,664"
GRAHAM/WALL CONSULTING LTD.,"146,437"
"GRAINGER, KAREN LESLIE","38,261"
GRAND & TOY LIMITED,"46,565"
GRAND FORKS SEARCH AND RESCUE SOCIETY,"25,942"
GRAND GETAWAYS PROPERTY MANAGEMENT LTD.,"64,622"
GRANT EMBLEMS LIMITED,"57,134"
GRANT LAND SURVEYING INC.,"31,920"
GRANT THORNTON LLP,"222,337"
"GRANT, DEAN JAMES","34,322"
GRAPHIC OFFICE INTERIORS LTD.,"10,601,559"
GRASSLAND EQUIPMENT LTD.,"54,802"
"GRASSWICK, LINDA JOAN, DR","50,063"
GRATL & COMPANY,"1,269,924"
GRATUITY TO WIDOWS,"6,437,760"
"GRAY, GRANT J","28,896"
GRAYCO CONTRACTING LTD.,"778,240"
GRAYDON GROUP MANAGEMENT INC.,"222,726"
GRAY–GRANT CONSULTING INC.,"25,000"
"GRAYS PEAK STRATEGIES, LLC","36,500"
"GRAY–WIKSTEN, BARBARA","54,834"
GREAT BEAR CARBON CREDIT LIMITED PARTNERSHIP,"6,305,128"
GREAT CANADIAN VAN LINES LTD.,"144,388"
GREAT NORTHERN BRIDGEWORKS LTD.,"1,019,378"
GREAT NORTHERN ENGINEERING CONSULTANTS INC.,"305,241"
GREAT SLAVE HELICOPTERS LTD.,"2,227,559"
"GREATBATCH, JEAN M","82,482"
GREATER TRAIL COMMUNITY SKILLS CENTRE SOCIETY,"64,289"
GREATER VANCOUVER CONVENTION AND VISITORS BUREAU,"19,633,637"
GREATER VANCOUVER SEWERAGE & DRAINAGE DISTRICT,"519,977"
GREATER VANCOUVER WATER DISTRICT,"3,519,162"
GREATER VICTORIA HARBOUR AUTHORITY,"424,963"
GREATER VICTORIA VISITORS & CONVENTION BUREAU,"5,863,056"
GREAT–WEST LIFE ASSURANCE CO & LONDON LIFE INSURANCE,"1,114,496"
GREEN ROADS RECYCLING LTD.,"9,726,520"
"GREEN, GERALD MARVIN IN TRUST","35,000"
"GREEN, HORWOOD & CO LLP","39,600"
GREENCHAIN CONSULTING,"68,945"
GREENDIKE FARM LTD.,"62,187"
GREEN–LINK SILVICULTURE INC.,"507,799"
GREENPEAKS RESOURCE MANAGEMENT LTD.,"169,066"
GREENSHADES ENTERPRISES INC.,"93,861"
GREENSTAR FOREST SOLUTIONS INC.,"49,769"
"GREENWOOD, MARGO","50,000"
GREGG DISTRIBUTORS (B.C.) LTD.,"41,225"
GRENZ ENTERPRISES INC.,"76,013"
"GREVES, MICHELLE L","521,197"
GREY ADVERTISING (VANCOUVER) ULC,"715,752"
GREY JAY TIMBAIR LTD.,"117,283"
"GREYHELLER, LLC","48,454"
GREYHOUND CANADA TRANSPORTATION ULC,"45,426"
GRIEVANCE SETTLEMENTS,"157,437"
GRIFFIN INVESTIGATION & SECURITY SERVICES LTD.,"27,780"
"GRIGG, HARVEY M","27,210"
"GRIMM, ARNOLD","26,146"
GRIZZLY EXCAVATING LTD.,"50,758"
GRIZZLY HELICOPTERS LTD.,"813,764"
GRO TRZ CONSULTING INC.,"32,671"
GROOT BROS. CONTRACTING LTD.,"646,612"
GROSSO PRE–CAST & CRANE SERVICE,"52,253"
GROUNDTECH ENGINEERING LTD.,"39,048"
"GROVER, ELLIOTT & CO. LTD.","56,540"
GRYPHON ENTERPRISES LTD.,"26,143"
GSB EXECUTIVE EDUCATION INC.,"50,778"
GSL VENTURES LTD.,"30,020"
GT HIRING SOLUTIONS (2005) INC.,"977,165"
GUANGZHOU JIAYUE BUSINESS CONSULTING CO. LTD,"773,237"
GUARDIAN AEROSPACE HOLDINGS INC.,"316,538"
GUARDIAN HELICOPTERS INC.,"1,562,386"
GUDMUNDSETH MICKELSON LLP,"760,564"
GUILD YULE LLP,"2,398,404"
GUILLEVIN INTERNATIONAL CO.,"52,069"
GUILLORY EMERY & ASSOCIATES LTD.,"335,671"
"GUMPRICH, PAUL S & GUMPRICH, SHANE G","41,347"
"GUNST, MIKE","89,358"
"GUSCOTT, DAVID WARREN","66,660"
"GUY CARPENTER & COMPANY, LTD.","1,508,002"
GWA'NAK RESOURCES LIMITED PARTNERSHIP,"1,801,690"
H & M FOREST PRODUCTS INC.,"132,958"
H L S CONTRACTING,"39,797"
H P CHOW FAMILY TRUST,"65,127"
H. & M. EXCAVATING LTD.,"159,765"
H. F. NODES CONSTRUCTION LTD.,"35,477"
H. KRUEGER & ASSOCIATES INC.,"98,786"
H.A.F. FOREST SERVICES INC.,"477,828"
H.D. LOGGING LTD.,"50,533"
H.D. SERVICES LTD.,"54,141"
H.D. WRIGHT LOGGING LIMITED,"40,802"
H.I.S. WILDFIRE FS INC,"50,876"
H.S.H. HOTEL LTD.,"32,405"
"HAACK, GEORGE F","28,629"
HABER CREEK TIMBER LTD.,"27,136"
HABITAT SYSTEMS INC.,"242,530"
HADDOCK & COMPANY,"166,726"
"HADIDI, SAID","31,374"
HADRIAN EDUCATIONAL CONSULTING LTD.,"163,828"
"HAEUSSLER, SYBILLE, DR","32,479"
"HAGEN, THERESE J","27,082"
HAGENSBORG HOLDINGS LTD.,"53,023"
HAGENSBORG WATERWORKS DISTRICT,"98,240"
HAK CONSULTING LTD.,"45,780"
"HALKETT, PHILIP G","61,227"
HALL EXCAVATING LTD.,"39,813"
"HALL, LINDA M, DR","29,400"
"HALL, MAVIS EILEEN","58,507"
HALLBAR CONSULTING INC.,"90,300"
HALLMARK SOCIETY,"28,425"
"HALPENNY, ROBERT, DR","59,247"
HAMELIN SILVICULTURE,"245,325"
"HAMELIN, ANDRE","120,513"
"HAMILTON, ANDREW, DR","29,385"
HAMPTONS PARK HOLDINGS INC.,"46,635"
HAMRE FUNERAL CHAPELS LTD.,"66,842"
"HAND, JEFF","25,363"
"HAND, JEFFREY A","34,825"
HANEY MARINE SALES & SERVICES LTD.,"29,273"
HANSBRAUN INVESTMENTS LTD. & HIGH QUADRA HOLDINGS LTD. & MARCENTRE HOLDINGS LTD.,"106,258"
"HANSEN, ARYN JAMES","123,897"
HANSON FARMS LTD.,"25,542"
"HANSON, ARYN TAY","163,934"
"HAPPEL, CARL EDWARD","34,251"
HAPPY HOOKER CONTRACTING LTD.,"40,761"
HARA ASSOCIATES INCORPORATED,"110,300"
HARBOUR AIR LTD.,"206,105"
HARBOUR CENTRE COMPLEX LIMITED,"1,551,568"
HARBOUR INTERNATIONAL TRUCKS LTD.,"180,487"
HARDY EQUIPMENT SERVICES LTD.,"30,879"
"HARDY, CARSON JAMES","103,025"
"HARFMAN, GRANT FREDRIC","123,243"
"HARLINGTEN, ALANDRA K","44,613"
HARMONESSE SERVICE DESIGN INC.,"52,772"
"HAROWITZ, HOWARD G","67,787"
HARPER GREY LLP IN TRUST,"140,000"
"HARPER, EILEEN","40,730"
"HARRHY, DAVID","36,380"
HARRIS & CO,"1,023,775"
HARRIS CONTRACTING LTD.,"64,263"
"HARRIS, BRAD","40,855"
HASLAM CREEK CONTRACTING LTD.,"46,970"
HAT CREEK SERVICES LTD.,"30,713"
HAT LAKE LOGGING LTD.,"74,932"
HAT TRICK ENTERPRISES LTD.,"54,616"
HATCH LTD.,"313,048"
HATCH WOODLANDS LTD.,"467,498"
HATFIELD CONSULTANTS PARTNERSHIP,"226,912"
"HAUER, KARL, IN TRUST","111,393"
"HAUGEN, KRISTINA M","115,958"
HAVER ANALYTICS,"75,266"
HAWES HOLDINGS LTD.,"68,422"
HAWKEYE HOLDINGS LTD.,"497,387"
"HAYAR, AMARINDER & BRAR, AMRITPAL & NATT, BALJIT & NATT, JASWINDER","28,683"
HAYWORTH COMMUNITIES IN TRUST FOR CHILDREN'S HEALTH FOUNDATION OF VANCOUVER ISL,"276,540"
HAZELWOOD CONSTRUCTION SERVICES INC.,"1,567,924"
HBH LAND SURVEYING INC.,"182,370"
HCM CATASTROPHE SERVICES INC.,"2,143,324"
HDR / CEI ARCHITECTURE ASSOCIATES INC.,"1,622,935"
HDR CORPORATION,"89,697"
HE & HA TRUCKING LTD.,"35,414"
HE MINING AND EXCAVATING,"78,205"
HEADLANDS ENVIRONMENTAL INC.,"85,133"
HEALTH EMPLOYERS ASSOCIATION OF BRITISH COLUMBIA,"538,872"
HEALTHMARK LTD,"179,319"
HEALTHSERV PROFESSIONALS INC.,"270,118"
HEAVY METAL MARINE LTD.,"894,599"
HEDBERG AND ASSOCIATES CONSULTING LTD.,"126,741"
HEDLEY IMPROVEMENT DISTRICT,"111,000"
"HEDRICH, VIVIAN","50,355"
HEILTSUK INTEGRATED RESOURCE MANAGEMENT DEPARTMENT,"34,415"
"HEIMAN, CAROLYN","76,426"
"HEINEMAN, JEANETTE LYNNE","35,435"
HEINO & ASSOCIATES CONSULTING LTD.,"89,237"
HEIWAH DEVELOPMENT CORPORATION,"138,018"
HELICOPTER TRANSPORT SERVICES (CANADA) INC.,"2,135,989"
HELICOPTERES HELICARRIER INC.,"1,245,305"
HELIJET INTERNATIONAL INC.,"113,558"
HELI–LIFT INTERNATIONAL INC,"323,380"
HELIOS SERVICES GROUP LTD.,"66,554"
HELIQWEST AVIATION INC.,"3,824,214"
HEMLOCK HARLING DISTRIBUTION INC.,"1,121,558"
HEMLOCK PRINTERS LTD.,"113,560"
HEMMERA ENVIROCHEM INC.,"865,819"
HENDERSON CONTRACTING LTD.,"42,982"
"HENRY SCHEIN CANADA, INC.","90,850"
"HENRY, BONNIE","30,811"
HEPATITIS C BRITISH COLUMBIA,"1,219,940"
HERCULES SLR INC.,"132,787"
HERITAGE BC,"95,837"
HERITAGE OFFICE FURNISHINGS LTD.,"508,444"
"HERITAGE OFFICE FURNISHINGS, KELOWNA, LTD.","70,725"
HERITAGEWORKS LTD.,"253,751"
"HESCO BASTION, INC","1,042,777"
"HICKFORD, BRADLEY L","169,694"
"HICKS, LARRIE","83,513"
HIGH BAR FIRST NATION,"36,824"
HIGH COUNTRY COLD STORAGE LTD.,"726,343"
"HIGH DESERT TRAFFIC, LLC","36,460"
HIGH GRADE TIMBER FALLING LTD.,"135,562"
HIGH LEVEL HARVESTING LTD.,"364,914"
HIGH ROAD CONTRACTING LTD.,"47,830"
HIGH ROAD ENTERPRISES MANITOBA LTD.,"47,700"
HIGH TERRAIN HELICOPTERS LTD.,"3,268,406"
HIGHLAND HELICOPTERS LTD.,"2,803,462"
HIGHPOINT HELICOPTERS LTD.,"563,796"
"HIGHT, JANICE MAUREEN","93,929"
HIGHWAY THREE SOLUTIONS (2013) LTD.,"262,383"
"HILDERLEY, SCOTT P","93,453"
"HILL, THOMAS JAMES ROONEY","79,450"
HILLCREST GEOGRAPHICS,"55,545"
HILLE LEARNING ASSOCIATES LTD.,"28,810"
"HILLIARD, NEVA B, DR","37,147"
HILLSIDE PRINTING CO. LTD.,"224,547"
HILTON VANCOUVER AIRPORT,"262,402"
HILTON VANCOUVER METROTOWN,"32,324"
"HILTON, EINAR EDWARDSON & HILTON, MAUREEN STACEY, AS JOINT TENANTS","48,801"
HIVE ONE COLLABORATIVE SYSTEMS LTD.,"754,248"
HJCK CONTRACTING LTD.,"274,525"
HO HING CONSULTANCY INC.,"1,275,577"
"HOBBS, DAVID ARTHUR","77,138"
"HODGE, FRASER D","173,583"
"HODGE, GILLIAN M, DR","49,426"
HOFF SECURITIES LTD.,"197,061"
"HOFFMAN, MARY–JANE & STEWART, SHERRIN CATHERINE","69,691"
"HOIUM, LEE","50,835"
HOLBROOK DYSON LOGGING LTD.,"42,102"
HOLDINGS 1502 ENTERPRISES LTD.,"548,486"
"HOLLEY, DALE ARDEN","43,503"
HOLLISTER LIMITED,"25,686"
HOLLYBURN FAMILY SERVICES LTD.,"94,288"
HOLMES & BRAKEL (B.C.) INC.,"110,652"
"HOLMES, TIMOTHY CHARLES F","121,793"
HOLY COW COMMUNICATION DESIGN INC.,"41,275"
HONE PEOPLE DEVELOPMENT CONSULTING CORPORATION,"73,824"
HOOPER ACCESS & PRIVACY CONSULTING LTD.,"63,118"
"HOOPER, JARED D","35,589"
"HOOPER, JARED DWIGHT","32,309"
HOOPP REALTY INC.,"130,306"
HOOTSUITE MEDIA INC.,"56,166"
HOPE SEARCH & RESCUE,"65,340"
HORIZON CLIMATE CONTROLS LTD.,"26,774"
HORIZON NORTH,"1,408,210"
HORIZON NORTH CAMP & CATERING PARTNERSHIP,"309,578"
"HORN, DONNA ELAINE","82,340"
HORNET CONSTRUCTION LTD.,"153,449"
HORSE LAKE GRAVEL LTD.,"96,411"
HORSESHOE PRESS INC.,"433,243"
"HORSFALL, LISA","192,486"
"HORSFALL, SIMON","29,387"
HORTON TRADING LTD.,"28,512"
HORTON VENTURES INC.,"161,262"
HOSKIN SCIENTIFIC LIMITED,"472,433"
HOSPITALS PROTECTION PROGRAM,"8,974,024"
HOTEL DEORO LTD.,"55,692"
HOTEL ELDORADO LIMITED PARTNERSHIP,"40,529"
HOTEL GRAND PACIFIC,"250,132"
HOTSAW LOGGING LTD.,"70,703"
HOULE ELECTRIC LIMITED,"71,057"
HOUSTON VOLUNTEER FIRE FIGHTERS ASSOCIATION,"171,301"
"HOUSTON, BARBARA","71,927"
HOWARD CARTER LEASE LTD.,"119,410"
"HOWARD, EDWARD JOHN","243,916"
HR GISOLUTIONS INC.,"374,508"
HRC CONSTRUCTION (2012) INC.,"2,270,396"
HSBC BANK CANADA,"258,900"
HUBERDEAU FOREST CONSULTING,"1,488,443"
"HUDDLE, INC.","25,432"
HUFTY'S LEASING LTD.,"37,725"
"HUGHES, DAN W","29,174"
"HUMBLE, DONALD R","25,170"
"HUMMEL, WOLFRAM O","80,367"
HUMMINGBIRD DRONES INC.,"276,067"
"HUNG, YUM WAN","99,217"
"HUNG, YUM WAN & HUNG, HANG FONG","122,994"
HUNT PERSONNEL/TEMPORARILY YOURS,"149,178"
HUNTER LITIGATION CHAMBERS LAW CORPORATION,"954,603"
HUNTER PLACE DEVELOPMENTS INC.,"215,252"
"HUNTER, KEVIN","80,775"
"HUSTON, WALLACE","32,140"
"HUTCHISON OSS–CECH MARLATT, IN TRUST","900,000"
HW ASSET MANAGEMENT INC.,"27,700"
HYBRID 17 CONTRACTING LTD.,"559,482"
HYDRIVE RESOURCES INC.,"280,004"
HYPERION INVESTMENTS LIMITED,"1,014,497"
HYTEST TIMBER LTD.,"337,696"
"I.D. CONNELL, M.D. INC.","174,591"
I.T. FALLING LTD.,"4,852,095"
IAG ENTERPRISES LTD.,"153,270"
IAN MARTIN LIMITED,"45,754"
IBI GROUP,"815,353"
IBI GROUP ARCHITECTS (CANADA) INC.,"369,778"
IBM BUSINESS CONSULTING SERVICES,"1,918,972"
IBM CANADA LIMITED,"63,836,239"
IBOX PACKAGING LTD.,"61,669"
"ICF CONSULTING CANADA, INC.","412,125"
ICHI RESOURCES INC.,"189,019"
ICI ELECTRICAL ENGINEERING LTD.,"42,146"
ICOM CANADA HOLDINGS INC.,"531,460"
IDEATE GROUP,"46,034"
IDL PROJECTS INC.,"8,530,814"
IGNITE TECHNICAL RESOURCES LTD.,"257,705"
IHS MARKIT CANADA ULC,"149,029"
IMA SOLUTIONS INC.,"121,671"
IMAGE DEVELOPMENT INC.,"291,107"
IMAGINATION FX,"40,786"
IMPACT EQUIPMENT (2005) LTD.,"89,348"
IMPACT REFORESTATION LTD.,"53,996"
IMPERIAL DISTRIBUTORS CANADA INC.,"1,173,226"
IMPERIAL OIL LIMITED,"96,600"
IMPERIAL PARKING CANADA CORPORATION,"493,412"
"IMUS, BRIAN","42,775"
INCUBE MOBILITY SOLUTIONS INC.,"240,139"
INDEPENDENT PUMP & MECHANICAL LTD.,"26,101"
INDIAN GARDENS RANCH LTD.,"35,300"
INDRO ROBOTICS INC.,"49,527"
INDUSTRIAL ALLIANCE INSURANCE AND FINANCIAL SERVICES INC.,"827,617"
INDUSTRIAL FORESTRY SERVICE LTD.,"4,770,258"
INDUSTRIAL TRANSFORMERS INC.,"105,767"
INDUSTRY CANADA,"54,120"
INDUSTRY TRAINING AUTHORITY,"155,913"
INEX BUILDING SOLUTIONS INC.,"33,306"
INFINITE ROAD MARKING LTD.,"1,379,630"
INFINITY–PACIFIC STEWARDSHIP GROUP LTD.,"1,854,979"
INFORMATICA LLC,"184,428"
INFORMATION & COMMUNICATION TECHNOLOGIES ASSOCIATION OF MB,"75,500"
INFORMATION WRANGLERS TECHNICAL SERVICES INC.,"29,111"
INFOSAT COMMUNICATIONS LP,"167,967"
INFRACON CONSTRUCTION INC.,"632,706"
INFRA–LINK CONSULTING LTD.,"490,877"
"INGRAM, MARIE","31,060"
INGRID BERGMANN AND ASSOCIATES INCORPORATED,"169,651"
INLAND CONTROL & SERVICES INC.,"25,688"
INLAND TO ISLAND SOCIAL ENTERPRISE SOCIETY,"33,541"
INN AT LAUREL POINT,"28,109"
INNOVASEA MARINE SYSTEMS CANADA INC.,"77,282"
INNOVATE BC,"801,353"
INNOVATIVE TRAFFIC SOLUTIONS INC.,"45,940"
INQUIRING MINDS INC.,"265,506"
IN–SHUCK–CH RESOURCE MANAGEMENT LTD.,"390,159"
INSIDEOUT POLICY RESEARCH,"109,734"
INSIGHT CANADA INC.,"202,883"
INSIGHT ROADWAY ANALYSIS LTD.,"218,347"
INSIGHTS LEARNING & DEVELOPMENT (CANADA WEST) LTD.,"48,862"
INSIGHTS LEARNING AND DEVELOPMENT (CANADA) LTD.,"111,678"
INSTITUTE FOR CITIZEN–CENTRED SERVICE,"52,266"
INSTREAM FISHERIES RESEARCH INC.,"122,485"
INSURANCE CORPORATION OF BRITISH COLUMBIA,"13,851,805"
INTACT INSURANCE COMPANY,"37,852"
INTEGRA FOREST CONSULTING LTD.,"204,343"
INTEGRAL ECOLOGY GROUP LTD.,"83,989"
INTEGRATED CADASTRAL INFORMATION SOCIETY,"120,751"
INTEGRATED OPERATIONS GROUP INC.,"199,750"
INTEGRATED PROACTION CORP.,"798,442"
INTEGRITY CUSTOM PROCESSING INC.,"40,891"
INTEGRITY INDUSTRIAL SERVICES LTD.,"143,029"
INTEGRITY TRANSIT LTD.,"92,842"
INTELLIGENT COMMUNITY FORUM CANADA,"52,500"
INTER TRADE CANADA LTD.,"84,579"
INTERCONTINENTAL TRUCK BODY (B.C.) INC.,"1,076,003"
INTEREST PAID ON REVENUE REBATE,"4,192,124"
INTERFOR CORPORATION,"176,311"
INTERIOR DAMS INC.,"28,525"
INTERIOR HEALTH AUTHORITY,"581,424"
INTERIOR HELICOPTERS LTD.,"1,221,372"
INTERIOR OFFROAD EQUIPMENT LTD.,"150,860"
INTERIOR ROADS LTD.,"37,372,077"
INTERIOR SILVI–SERVICES LTD.,"1,020,708"
INTERIOR WAREHOUSING LTD.,"42,439"
INTERLUDE HOLDINGS CORPORATION,"116,090"
INTERNATIONAL FLOOD CONTROL CORP.,"4,622,932"
"INTERNATIONAL FORESTRY INVESTMENT ADVISORS, LLC","30,471"
"INTERNATIONAL FUEL TAX ASSOCIATION, INC.","45,205"
INTERNATIONAL ROAD DYNAMICS INC.,"1,411,551"
INTERNATIONAL SOCIAL SERVICES CANADA,"130,000"
INTERNATIONAL STATISTICS AND RESEARCH CORPORATION,"61,145"
INTEROCEANIC CONSOLIDATED ENTERPRISE INC.,"66,770"
INTEROUTE CONSTRUCTION LTD.,"15,099,721"
INTERSURGICAL LIMITED,"48,223"
INTERVIEW EXPENSES FOR OUT OF SERVICE APPLICANTS,"40,622"
